id,nearc2,nearc4,nearc4a,nearc4b,ed76,ed66,age76,daded,nodaded,momed,nomomed,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,work76,work78,lwage76,lwage78,famed,black,smsa76r,smsa78r,reg76r,reg78r,reg80r,smsa66r,wage76,wage78,wage80,noint78,noint80,enroll76,enroll78,enroll80,kww,iq,marsta76,marsta78,marsta80,libcrd14,exp76
3931,1,1,1,0,13,12,29,14,0,8,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.51471269,6.62412297,5,0,1,1,0,0,0,1,675,866,1000,0,0,0,0,0,35,121,1,1,4,1,10
3932,1,1,1,0,11,11,33,8,0,8,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8,0,1,1,0,0,,1,,,,0,1,0,1,,37,98,4,4,,1,16
3933,1,1,1,0,12,9,26,9.94,1,10,0,389410,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,6.04500531,6.65706178,9,0,1,1,0,0,0,1,422,895,737,0,0,0,0,0,37,103,1,1,5,1,8
3934,1,1,1,0,12,10,25,12,0,12,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.96885038,7.03802047,3,0,1,1,0,0,1,1,1063,1310,1700,0,0,0,0,0,19,96,6,6,6,1,7
3937,1,1,1,0,17,12,27,9.94,1,12,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.39257235,4,0,1,1,0,0,0,1,,687,,0,0,1,0,0,33,100,1,1,1,1,4
3939,1,1,1,0,18,16,33,15,0,14,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.06902343,7.08207388,1,0,1,1,0,0,0,1,1175,1369,1715,0,0,0,0,0,54,117,6,6,6,1,9
3940,1,1,1,0,15,11,27,12,0,10.25,1,389410,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.74758653,,5,0,1,1,0,0,0,1,852,,1368,0,0,1,0,1,36,108,1,1,1,1,6
3941,1,1,1,0,12,8,24,12,0,10.25,1,378554,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.41345896,6.50532903,5,0,1,1,0,0,0,1,610,769,,0,0,0,0,0,24,,1,1,1,1,6
3943,1,1,1,0,18,15,33,12,0,12,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.04737218,6.21808032,3,0,1,1,0,0,0,1,423,577,441,0,0,0,0,0,43,,1,1,1,1,9
3945,1,1,1,0,12,12,29,8,0,12,0,565236,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.09007684,7.14299924,6,0,1,1,0,0,0,1,1200,1455,1700,0,0,0,0,0,40,100,1,1,5,1,11
3946,1,1,1,0,14,14,34,15,0,10,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.93634274,6.96026522,5,0,1,1,0,0,0,1,1029,1212,,0,0,0,0,0,46,,1,1,1,1,14
3948,1,1,1,0,13,12,32,14,0,6,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.48031126,5,0,1,1,0,0,0,1,,750,,0,0,1,0,0,35,107,1,1,1,1,13
3952,1,1,1,0,14,12,28,12,0,10.25,1,389410,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.30991828,6.29798971,5,0,1,1,0,0,0,1,550,625,1025,0,0,0,0,0,30,104,4,1,4,1,8
3953,1,1,1,0,15,13,31,12,0,12,0,508712,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.68586095,6.62296756,3,0,1,1,0,0,0,1,801,865,865,0,0,0,0,0,36,91,6,1,1,0,10
3954,1,1,1,0,12,12,31,9.94,1,11,0,508712,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.29710932,6.49749609,9,0,1,1,0,0,0,1,543,763,,0,0,0,0,0,31,97,1,1,1,1,13
3955,1,1,1,0,9,8,31,8,0,11,0,565236,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.85793315,5.87639522,8,0,1,1,0,0,0,1,350,410,388,0,0,0,0,0,18,,3,1,1,1,16
3957,1,1,1,0,14,12,32,9.94,1,12,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.62007321,6.48164371,4,0,1,1,0,0,0,1,750,751,,0,0,0,0,0,33,94,4,4,4,1,12
3958,1,1,1,0,14,12,34,12,0,10,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.10924758,6.54484979,5,0,1,1,0,0,0,1,450,800,1066,0,0,0,0,0,36,103,1,1,1,1,14
3961,1,1,1,0,14,8,24,12,0,9,0,420616,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.39692966,6.72925251,5,0,1,1,0,0,0,1,600,962,1155,0,0,0,0,0,26,,6,1,5,1,4
3963,1,1,1,0,12,12,33,7,0,12,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.75110147,,6,0,1,1,0,0,0,1,855,,,0,0,0,0,0,44,101,5,4,1,0,15
3967,1,1,1,0,14,10,26,14,0,8,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.59030105,6.63331843,5,0,1,1,0,0,0,1,728,874,1276,0,0,0,0,0,30,94,1,1,1,0,6
3968,1,1,1,0,12,10,34,12,0,11,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.54103,6.62988003,5,0,1,1,0,0,0,1,693,871,1107,0,0,0,0,0,38,112,4,4,4,1,16
3969,1,1,1,0,10,10,27,12,0,12,0,389410,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.93244789,6.71670004,3,0,1,1,0,0,0,1,1025,950,625,0,0,0,0,0,24,73,4,4,4,0,11
3972,1,1,1,0,15,15,32,12,0,12,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,3,0,1,1,0,0,0,1,,,,0,0,0,0,0,40,102,4,4,4,1,11
3973,1,1,1,0,14,12,28,8,0,8,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.05098945,6.9112275,8,0,1,1,0,0,0,1,1154,1154,1528,0,0,1,1,1,32,104,1,1,1,1,8
3974,1,1,1,0,16,16,32,15,0,18,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.89060912,6.82437367,1,0,1,1,0,0,0,1,983,1058,1581,0,0,0,0,0,48,,1,1,1,1,10
3975,1,1,1,0,15,12,34,3,0,0,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.58892648,6.68352418,8,0,1,1,0,0,0,1,727,919,1270,0,0,0,0,0,34,105,4,4,1,0,13
3978,1,1,1,0,14,12,34,10,0,11,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.28226675,6.15550406,7,0,1,1,0,0,0,1,535,542,500,0,0,0,0,0,38,106,1,1,1,1,14
3979,1,1,1,0,12,10,25,11,0,11,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.27664349,6.17740274,7,0,1,1,0,0,0,1,532,554,720,0,0,0,0,0,39,101,1,1,1,1,7
3982,1,1,1,0,13,10,26,10,0,11,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.66642669,,7,0,1,1,0,0,0,1,289,,,0,0,1,0,0,28,86,6,1,1,1,7
3983,1,1,1,0,17,11,26,12,0,12,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.74620319,,3,0,1,1,0,0,0,1,313,,577,0,0,1,1,1,36,119,6,6,6,1,3
3984,1,1,1,0,13,9,24,13,0,16,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.00141488,6.21808032,1,0,1,1,0,0,0,1,404,577,,0,0,0,0,0,24,83,6,6,6,1,5
3986,1,1,1,0,18,15,30,12,0,12,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.00306546,,3,0,1,,0,,,1,1100,,,1,1,0,,,43,114,1,,,1,6
3987,1,1,1,0,12,11,27,2,0,2,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.49223984,6.4422632,8,0,1,1,0,0,0,1,660,722,824,0,0,0,1,0,36,104,1,1,1,1,9
3988,1,1,1,0,12,12,32,12,0,12,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.07073773,,3,0,1,1,0,0,0,1,433,,855,0,0,0,0,0,44,99,1,1,1,0,14
3989,1,1,1,0,17,11,27,18,0,16,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.99146455,,1,0,1,1,1,1,1,1,400,,924,0,0,1,1,0,37,126,5,4,4,1,4
3990,1,1,1,0,14,11,27,12,0,13,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,2,0,0,,0,,0,1,,,,1,0,0,,0,32,119,6,,6,1,7
3992,1,1,1,0,18,16,34,15,0,12,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.99113689,2,0,1,1,0,0,0,1,,1250,1538,0,0,0,0,0,37,90,1,1,1,1,10
3993,1,1,1,0,15,11,26,18,0,13,0,432678,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.57215403,,1,0,1,,0,,,1,263,,,1,1,0,,,36,101,6,,,1,5
3994,1,1,1,0,13,13,34,12,0,12,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.99146455,5.86412512,3,0,1,1,0,0,0,1,400,405,900,0,0,0,0,0,45,,1,1,1,1,15
3995,1,1,1,0,12,11,28,12,0,12,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,5.69212053,3,0,1,1,0,0,0,1,,341,1250,0,0,0,0,0,23,95,6,6,1,1,10
3997,1,1,1,0,16,16,34,15,0,18,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.35784227,6.44087719,1,0,0,0,0,0,0,1,577,721,1130,0,0,0,0,0,40,109,1,1,1,1,12
3998,1,1,1,0,12,9,24,13,0,13,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.07073773,6.48031126,1,0,1,1,0,0,0,1,433,750,900,0,0,0,0,0,35,110,6,6,6,1,6
3999,1,1,1,0,15,11,26,18,0,12,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,2,0,1,1,0,0,0,1,,,,0,0,0,0,0,34,102,1,1,1,0,5
4000,1,1,1,0,17,10,25,18,0,12,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.15273269,6.19173991,2,0,1,1,0,0,0,1,470,562,734,0,0,0,1,0,39,104,1,1,1,0,2
4001,1,1,1,0,17,10,25,12,0,14,0,378554,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,5.54126355,5.8517026,2,0,1,1,0,0,0,1,255,400,425,0,0,1,0,0,30,118,1,1,1,1,2
4002,1,1,1,0,12,11,26,12,0,12,0,389410,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.43775165,6.56096917,3,0,0,0,0,0,0,1,625,813,,0,0,0,0,0,28,,1,5,1,1,8
4005,1,1,1,0,13,12,34,12,0,10.25,1,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.50727771,6.35852021,5,0,1,1,0,0,0,1,670,664,1272,0,0,1,0,0,48,103,6,6,6,1,15
4007,1,1,1,0,12,12,30,12,0,12,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.95559261,6.62296756,3,0,1,0,0,0,0,1,1049,865,1538,0,0,0,0,0,36,90,1,1,1,1,12
4012,1,1,1,0,17,16,34,9.94,1,4,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.52077642,7.23987021,9,0,1,1,0,0,0,1,1846,1603,1923,0,0,0,0,0,49,98,1,1,1,1,11
4013,1,1,1,0,15,14,33,16,0,12,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.64509097,6.56587715,2,0,1,1,0,0,0,1,769,817,962,0,0,0,0,0,46,112,1,1,1,1,12
4015,1,1,1,0,11,10,34,9.94,1,10.25,1,139101,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,6.53378884,6.60311869,9,1,1,1,0,0,0,1,688,848,1875,0,0,0,0,0,37,64,1,1,1,,17
4017,1,1,1,0,12,12,31,5,0,12,0,509782,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6,0,1,1,0,0,0,1,,,,0,0,0,0,0,36,88,1,1,1,1,13
4018,1,1,1,0,15,8,24,15,0,12,0,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.47697236,6.19706379,2,0,1,0,0,0,0,1,650,565,750,0,0,0,0,1,25,,1,1,1,1,3
4019,1,1,1,0,16,10,26,13,0,18,0,390229,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.1717006,,1,0,0,,0,,0,1,479,,702,1,0,0,,0,39,128,1,,1,1,4
4021,1,1,1,0,12,10,26,8,0,11,0,390229,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,7.13471762,8,0,1,1,0,0,0,1,,1443,1573,0,0,0,0,0,28,90,1,1,1,1,8
4022,1,1,1,0,12,8,24,8,0,11,0,379350,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8,0,1,0,0,0,0,1,,,,0,0,0,0,0,33,,4,1,1,1,6
4025,1,0,0,0,12,12,33,11,0,8,0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8,0,0,0,0,0,0,1,,,,0,0,0,0,0,42,91,1,1,1,1,15
4027,1,0,0,0,16,9,24,16,0,13,0,440484,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5.83188248,,1,0,0,1,0,0,0,0,341,,636,0,0,0,0,0,40,113,1,1,1,1,2
4028,1,0,0,0,12,12,28,9.94,1,0,0,453117,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,9,0,0,0,0,0,0,0,,,,0,0,0,0,0,43,122,6,1,1,1,10
4029,1,0,0,0,14,14,32,10,0,12,0,389423,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.80903931,6.83471697,6,0,1,1,0,0,0,0,906,1069,940,0,0,0,0,0,46,102,1,1,1,1,12
4031,1,0,0,0,12,12,33,7,0,8,0,432693,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.86078622,5.65019823,8,0,0,0,0,0,0,0,351,327,385,0,0,0,0,0,33,93,5,4,4,1,15
4033,0,0,0,0,12,12,29,8,0,9,0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.65286303,,8,0,1,1,0,0,0,1,775,,,0,0,0,0,0,40,92,1,1,1,0,11
4034,0,0,0,0,12,11,26,8,0,9,0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.55108034,,8,0,1,1,0,0,0,1,700,,,0,0,0,0,0,35,124,1,1,1,0,8
4035,0,0,0,0,12,11,28,8,0,12,0,402877,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,6,0,0,,0,,0,0,,,630,1,0,0,,0,37,88,4,,4,1,10
4036,0,0,0,0,16,10,26,12,0,12,0,402877,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.38350663,6.46282595,3,0,0,0,0,0,0,0,592,737,900,0,0,0,0,0,39,119,1,1,1,1,4
4037,0,0,0,0,12,8,24,8,0,11,0,391645,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6.60665019,,8,0,0,,0,,,0,740,,,1,1,0,,,25,,,,,1,6
4039,0,0,0,0,12,12,27,10,0,8,0,447641,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.27852142,6.50922261,8,0,0,0,0,0,0,0,533,772,881,0,0,0,0,0,34,96,1,5,5,1,9
4040,0,0,0,0,16,9,25,18,0,13,0,323633,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.03308622,6.3630281,1,0,1,0,0,0,0,0,417,667,962,0,0,0,0,0,32,110,6,1,1,1,3
4041,0,0,0,0,18,17,34,12,0,12,0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7.23993259,7.23987021,3,0,1,1,0,0,0,0,1394,1603,1709,0,0,0,0,0,40,118,1,1,1,1,10
4042,0,0,0,0,12,11,33,8,0,9,0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.85600421,8,0,0,0,0,0,0,0,,1092,1260,0,0,0,0,0,39,79,1,4,1,1,15
4043,0,0,0,0,12,12,34,8,0,10,0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.30627529,6.31386306,8,0,0,0,0,0,0,0,548,635,751,0,0,0,0,0,42,96,1,1,1,1,16
4044,0,1,1,0,11,9,24,11,0,12,0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.48768402,6.54734667,6,0,0,0,0,0,0,0,657,802,1096,0,0,0,0,0,27,80,1,4,1,1,7
4046,0,1,1,0,12,8,25,10,0,12,0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.34913899,6.17015634,6,0,0,0,0,0,0,0,572,550,700,0,0,0,0,0,39,,1,4,1,1,7
4047,0,1,1,0,13,12,29,9.94,1,12,0,434907,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,6.43615037,6.4422632,4,0,0,0,0,0,0,0,624,722,1002,0,0,0,0,0,36,137,1,1,1,0,10
4048,0,1,1,0,16,14,31,15,0,12,0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.09130988,6.42550303,2,0,1,1,0,0,0,0,442,710,959,0,0,0,0,0,38,113,1,1,1,1,9
4050,0,1,1,0,15,11,27,12,0,12,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.35784227,6.41417146,3,0,0,0,0,0,0,0,577,702,841,0,0,0,0,0,41,93,1,1,1,1,6
4051,0,1,1,0,13,10,27,12,0,12,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.29156914,6.26711804,3,0,0,0,0,0,0,0,540,606,735,0,0,0,0,0,34,93,1,1,1,1,8
4052,0,1,1,0,15,14,30,9,0,12,0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.73459166,6.73856453,6,0,0,0,0,0,0,0,841,971,1154,0,0,0,0,0,42,116,6,6,6,1,9
4053,0,1,1,0,18,13,28,15,0,16,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,0,0,0,0,0,48,97,4,1,1,1,4
4061,1,0,0,0,14,13,29,9.94,1,8,0,434907,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.58479139,6.72925251,9,0,1,1,0,0,0,0,724,962,1097,0,0,1,1,0,34,106,6,1,4,1,9
4063,1,0,0,0,13,10,26,6,0,11,0,332914,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.32256524,6.21808032,8,0,1,1,0,0,0,0,557,577,962,0,0,1,0,0,22,,1,1,1,1,7
4064,1,0,0,0,13,5,24,9.94,1,10.25,1,323633,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5.81114099,5.95831234,9,0,0,0,0,0,0,0,334,445,565,0,0,1,0,0,14,,1,1,1,1,5
4065,1,0,0,0,16,16,33,8,0,12,0,321797,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6,0,0,0,0,0,0,0,,,,0,0,0,0,0,38,96,1,1,1,1,11
4066,1,0,0,0,15,8,24,10,0,14,0,323633,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.23441073,6.50532903,6,0,1,1,1,1,,0,510,769,,0,1,0,0,,33,,6,6,,1,3
4067,1,0,0,0,12,11,31,8,0,12,0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.35784227,6.70398801,6,0,1,1,0,0,0,1,577,938,1000,0,0,0,0,0,31,69,1,1,1,0,13
4068,1,0,0,0,7,6,31,4,0,8,0,584783,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8,0,0,0,0,0,0,0,,,,0,0,0,0,0,28,,6,6,6,1,18
4074,1,0,0,0,12,12,29,2,0,6,0,526305,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.23636959,7.10446557,8,0,1,1,0,0,0,1,511,1400,1250,0,0,0,0,0,36,78,1,1,1,1,11
4078,0,1,0,1,15,9,25,9,0,7,0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.73979291,6.44087719,8,0,1,1,0,0,0,1,311,721,1058,0,0,1,0,1,28,87,1,1,1,1,4
4079,0,1,0,1,12,12,34,8,0,8,0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.35784227,6.43112102,8,0,1,1,0,1,1,1,577,714,858,0,0,0,0,0,41,99,1,1,1,1,16
4080,0,1,0,1,13,11,27,18,0,16,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,1,0,1,1,0,0,0,1,,,,0,0,0,0,0,38,124,4,4,4,1,8
4081,0,1,0,1,12,12,34,9.94,1,12,0,357552,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.50727771,6.65033529,4,0,1,1,0,0,0,1,670,889,1010,0,0,0,0,0,40,,1,1,1,1,16
4082,0,1,0,1,12,11,27,12,0,16,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.44730586,6.47630324,2,0,1,1,0,0,0,1,631,747,1211,0,0,0,0,0,33,92,1,1,5,1,9
4083,0,1,0,1,16,10,25,12,0,16,0,323633,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.50128967,6.47630324,2,0,1,1,0,0,0,1,666,747,938,0,0,0,0,0,23,113,4,4,4,1,3
4084,0,1,0,1,18,12,28,12,0,12,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,3,0,1,1,0,0,0,1,,,,0,0,0,0,0,42,124,1,1,1,1,4
4086,0,1,0,1,17,13,29,16,0,13,0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,7.13402438,1,0,1,1,1,1,1,1,,1442,1538,0,0,1,0,0,38,104,1,1,1,1,6
4087,0,1,0,1,14,10,27,12,0,12,0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.99146455,5.55059751,3,0,1,1,0,0,1,1,400,296,577,0,0,0,0,0,38,119,1,1,1,1,7
4088,0,1,0,1,12,12,34,12,0,12,0,357552,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,3,0,1,1,0,0,0,1,,,,0,0,0,0,0,37,105,1,1,1,1,16
4089,0,1,0,1,11,7,24,10,0,16,0,359592,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,5.39362755,,6,0,0,,0,,,1,220,,,1,1,0,,,24,,1,,,1,7
4090,0,1,0,1,12,12,33,9,0,9,0,321797,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,7,0,0,0,0,0,0,1,,,,0,0,0,0,0,42,,1,1,1,1,15
4091,0,1,0,1,13,12,30,9.94,1,9,0,483230,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,6.35784227,6.53732152,9,0,1,1,0,0,0,1,577,794,870,0,0,0,0,0,43,,1,1,5,0,11
4093,0,1,0,1,13,13,29,9.94,1,12,0,434907,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6.04737218,,4,0,1,1,0,0,0,1,423,,904,0,0,0,0,0,29,98,4,4,1,1,10
4094,0,1,0,1,16,11,27,14,0,16,0,369904,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.47234629,6.7467697,1,0,1,1,0,0,0,1,647,979,,0,0,0,0,0,33,99,1,1,1,1,5
4095,0,1,0,1,15,13,28,10,0,12,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.84354442,6.04438695,6,0,1,1,0,0,0,0,345,485,401,0,0,1,1,0,36,,6,6,1,1,7
4096,0,1,0,1,16,9,25,11,0,14,0,359592,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.73340189,6.95198017,6,0,1,1,1,0,1,1,840,1202,1442,0,0,0,0,0,24,112,6,1,1,1,3
4097,1,1,1,0,15,10,25,18,0,12,0,378554,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.43775165,6.40126806,2,0,1,1,0,0,0,1,625,693,872,0,0,0,0,0,30,115,1,4,4,1,4
4098,1,1,1,0,18,17,34,12,0,16,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,6.68895013,2,0,1,1,0,0,0,1,,924,,0,0,1,0,0,44,104,4,4,4,1,10
4099,0,1,1,0,16,15,32,7,0,12,0,418230,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,6,0,1,1,0,0,0,1,,,1154,0,0,0,0,0,45,,1,1,1,1,10
4100,0,1,1,0,9,9,30,8,0,10.25,1,565236,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.90775528,6.76799334,9,0,1,1,0,0,0,1,1000,1000,1200,0,0,0,0,0,26,96,1,1,1,1,15
4101,1,1,0,1,16,15,31,8,0,6,0,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.82328612,6.8167835,8,0,1,1,0,0,0,1,919,1050,1261,0,0,0,0,0,41,117,1,1,1,1,9
4105,1,1,0,1,12,12,31,2,0,8,0,124352,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.59304453,6.63446194,8,0,1,1,0,0,0,1,730,875,950,0,0,0,0,0,38,96,1,1,1,1,13
4107,1,1,0,1,12,8,24,10,0,10,0,109360,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,6.10479323,,7,0,1,,1,,,1,448,,,1,1,0,,,26,,5,,,0,6
4108,1,1,0,1,12,12,34,5,0,4,0,376407,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,8,0,1,1,0,0,0,1,,,,0,0,0,0,0,41,105,1,1,1,1,16
4109,1,1,0,1,14,13,29,12,0,12,0,508712,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6.18001665,6.35247789,3,0,1,1,0,0,0,1,483,660,806,0,0,1,0,0,44,75,1,1,1,1,9
4110,0,1,1,0,14,11,27,11,0,10,0,389410,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,6.1737861,7,0,1,1,0,0,0,1,,552,616,0,0,0,0,0,45,104,1,1,1,1,7
4111,0,1,1,0,12,10,25,11,0,10,0,378554,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.01859321,5.66838055,7,0,1,1,0,0,0,1,411,333,115,0,0,0,0,0,46,108,6,1,1,1,7
4112,0,1,1,0,14,13,30,13,0,12,0,508712,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.78558765,6.86874324,2,0,1,1,0,0,0,1,885,1106,1386,0,0,0,0,0,46,,1,1,1,1,10
4114,0,1,1,0,12,12,33,12,0,12,0,418230,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,3,0,1,1,0,0,0,1,,,,0,0,0,0,0,44,,1,1,1,0,15
4116,0,0,0,0,14,11,27,10,0,12,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,5.85793315,6.40126806,6,0,1,1,0,0,0,1,350,693,513,0,0,0,0,0,32,,,1,4,1,7
4118,0,0,0,0,16,13,32,10,0,12,0,321797,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,6,0,1,1,0,0,0,1,,,,0,0,0,0,0,37,106,1,1,1,1,10
4119,0,0,0,0,16,13,31,12,0,16,0,434907,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,6.65929392,2,0,1,0,0,0,0,1,,897,1001,0,0,0,0,0,39,102,1,1,1,1,9
4120,0,0,0,0,17,12,27,12,0,16,0,332914,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6.2146081,6.40126806,2,0,0,1,0,0,0,1,500,693,673,0,0,0,0,0,34,92,1,1,1,1,4
